Datetime,Sentiment,Text,Unnamed: 0,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
2020-04-07 08:58:28+00:00,0,                                                                                                                                                                                                                                       Corona  CoronaOutbreak  covidindia  CoronaWarriors,1391,,,,
2020-04-07 08:57:30+00:00,0,Islamic Goths deliberately spitting on currency notes  vegetables and even on people to spread  Corona for  HindusPogrom in India  Now you can pretend that you don t agree with the difference between crowd and a Jihadi mob   Covid   ,1392,,,,
2020-04-07 08:56:54+00:00,0,                                                                                                                                                                                           corona  lockdown  StayHomeStaySafe  mask                                   ,1393,,,,
2020-04-07 08:55:30+00:00,1,   Yes  we are facing bad days now but the good days will be coming soon     Corona  crisis  ramdhan  happiness  gooddaysarecoming  monthoftheramdhan ,1394,,,,
2020-04-07 08:54:59+00:00,0,                                                                                                                                                                               Covid     Corona  coronavirus,1395,,,,
2020-04-07 08:54:51+00:00,0,Wo mohabbat bhi uski thi wo nafrat bhi uski thi Wo apnane aur thukrane ki adaa bhi uski thi  muddidonaaldforever  HowdyModi  Hydroxycloroquine  Corona  COVID  Retaliation  Trumpdemic  Trump                              ,1396,,,,
2020-04-07 08:54:37+00:00,0,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Corona                                   Delhi,1397,,,,
2020-04-07 08:54:27+00:00,-1,                                                                                                                                                                                            NationalVoice No     CoronaVirus    COVID   CoronaWarriors   TuesdayThoughts   Corona                                                                 ,1398,,,,
2020-04-07 08:54:07+00:00,-1, PressRelease New Delhi    April      Popular Front appreciates nation s health workers  demands action against spreading hatred and misinformation  COVID  Corona  COVID  india,1399,,,,
2020-04-07 08:53:34+00:00,0, NamoAgain  NaMo  PMModi  BJP  corona  Modi  ModiTheWorldLeader  modisaysindiafirst  Modibhakt,1400,,,,
2020-04-07 08:51:04+00:00,0,Well done                               Corona  COVID                                                                         TablighiJamat                                                                                                                                    ,1401,,,,
2020-04-07 08:49:43+00:00,0, Corona  CoronaOutbreak,1402,,,,
2020-04-07 08:47:40+00:00,-1,I think President Trump needs to understand the concepts of Imperative Sentences  There   s a huge a lot of difference between request and order   CoronaOutbreak  Hydroxycloroquine  DonaldTrump  IndiaFightsCorona  Covid     Corona  COVID    usandindia,1403,,,,
2020-04-07 08:46:51+00:00,-1,He has spent millions on his marketing during pandemic  Corona  Now boasting about his plan   is not able to handle small city like Delhi  He is incapable CM to stop corona  He is only freebie CM ,1404,,,,
2020-04-07 08:46:30+00:00,1, Emirates Surrounded by Black cloud  A light is still on of hope   aviation  Duameinyaadrakhnayaaro  hope  corona ,1405,,,,
2020-04-07 08:46:18+00:00,-1,CM  Delhi s   Ts to fight COVID     Testing Tracing Treatment Teamwork Tracking  amp,1406, Monitoring No stone will be left unturned to protect the people of #Delhi. @LtGovDelhi @SatyendarJain @CMODelhi #Corona #DelhiFightsCorona #ArvindKejriwal #Covid_19,,,
2020-04-07 08:45:43+00:00,-1,After Telangana CM KCR   s    extend    pitch  Rajasthan CM Ashok Gehlot bats for    phased withdrawal     The later seems much more pragmatic   Corona,1407,,,,
2020-04-07 08:45:31+00:00,1, Emirates Surrounded by Black cloud  A light is still on of hope   aviation  Duameinyaadrakhnayaaro  hope  corona ,1408,,,,
2020-04-07 08:44:57+00:00,1,ake a minute to thank all the  doctors   nurses   Medicalstaff  amp   healthcareworker for their  bravery   courage   efforts  amp   resolve in the global  COVID     response   WorldHealthDay  WorldHealthDay      StayHomeStaySafe  StayHomeSaveLives  StaySafe  HealthcareHeroes  Corona,1409,,,,
2020-04-07 08:44:14+00:00,1,Free hoke bhi ghar mein hi rehna hai     She is safe   corona,1410,,,,
2020-04-07 08:43:55+00:00,-1, Delhi                                                                                                                                                                        Corona                                                                                                                                                                           COVID  outbreak    COVID        COVID    india    Covid       NationalVoice  ,1411,,,,
2020-04-07 08:43:25+00:00,0,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  Corona  CoronaUpdatesInIndia  Covid  India,1412,,,,
2020-04-07 08:43:10+00:00,1,Social distancing in Patna s Digha Ghat  Still  none was found Coronavirus positive in the whole Bihar on Sunday and Monday  Ji Corona test jo naheen ho rahe hain   Corona ,1413,,,,
2020-04-07 08:42:46+00:00,-1,                                                                                                                                                 Corona                                                                                                                                                                                             Ignore                                            ,1414,,,,
2020-04-07 08:42:26+00:00,-1,Whole world is praying and fighting again epidemic which cause loss for whole world  Meanwhile  AndhBhakt trying to defeat  Corona  WorldHealthDay,1415,,,,
2020-04-07 08:41:20+00:00,0,                                                                                                                                              Coronafighters  Corona  Covid  India,1416,,,,
2020-04-07 08:40:45+00:00,1,Stand Together to protect our mother nature by not standing together        worldhealthday  covid     corona  coronavirus  isolate  quarantine  wearetogether    daylockdown  lockdown  WorkFromHome,1417,,,,
2020-04-07 08:40:35+00:00,0,                                                                                                                                                                                                                                                   TuesdayThoughts  Corona  TuesdayMotivation  TablighiJamaat  TablighisInHiding  Covid     IslamicCoronaJehad,1418,,,,
2020-04-07 08:40:24+00:00,0,                                                                                                                                                                    with  T   Corona  CoronavirusOutbreakindia,1419,,,,
2020-04-07 08:39:38+00:00,1,his man always leads the way with scientific solutions to issues of the people  After ensuring food security for lakhs  Delhi to scientifically deal with  Corona  in CM  s leadership  Testing Tracing Treatment Team Work Tracking  Kejriwals TAgainstCorona,1420,,,,
2020-04-07 08:38:30+00:00,-1,Border Security Force    Preventive Measures  COVID    Instructions have been issued to all formations of BSF that leave of personnel to be extended upto  st April who are already on leave and are due to join in the month of April        Corona ,1421,,,,
2020-04-07 08:37:46+00:00,0, corona                                           T Planning                                                                                                                             ,1422,,,,
2020-04-07 08:35:13+00:00,1,it   s called Social Policing and in current scenario  it   s the right of every citizen to support the administration   Can read the advisory released dated   nd clause no     you ll get your answer Social  moral  human rights etc will continue  let   s make this  Corona away,1423,,,,
2020-04-07 08:34:41+00:00,0, corona  pmo  novonordisk  PMNarendraModi,1424,,,,
2020-04-07 08:34:30+00:00,0,                                                                                                                                                                                                                                                                                                                                                                               Corona  coronavirusindia  COVID    ,1425,,,,
2020-04-07 08:33:47+00:00,0, lockdownindia    daysLockdownIndia  Corona  StayAtHome,1426,,,,
2020-04-07 08:33:30+00:00,0,                                                                                                                                                                                         Sports  Corona ,1427,,,,
2020-04-07 08:33:20+00:00,0,Saluting the  medicos fighting  covid    ektaplanners  corona  worldhealthday    ,1428,,,,
2020-04-07 08:32:35+00:00,-1,How can there be  BAN on    They peddle fake news   CoronavirusOutbreakindia  Corona  COVID    india  COVIDIOT,1429,,,,
2020-04-07 08:28:27+00:00,1,A great initiative by a true leader  We pray that our people will fight nd win war against  corona under ur leadership  Thanksss fir  Team   ,1430,,,,
2020-04-07 08:28:25+00:00,0,                                                                                                                                                                                                                                                                         Corona                                                                                                                                                           ModijiDontMakeUsFoolAgain,1431,,,,
2020-04-07 08:27:21+00:00,0,                                                                                                                                                                                                                                                     Chitrakoot        CoronaWarriors  lockdown  Corona ,1432,,,,
2020-04-07 08:26:48+00:00,1,Having a strong immune system decreases the chances of you contracting corona  Practising Yoga boosts your immune system  While we re in quarantine  we can practise this exerxides rehulary  Consult your doctor before exercising   HomeExercises  yogaposes  fitquarantine  Corona ,1433,,,,
2020-04-07 08:26:38+00:00,1, We have to do Aar Paar ki ladai in POJK these guys are using  corona to infiltrate Why after releasing   there is a rise  Is there a correlation  Need to look into that too,1434,,,,
2020-04-07 08:26:17+00:00,-1,COVID    MYTH BUSTERS  There is a lot of false information around  Covid     Here is a fact you should know   Corona  Mythbusters  StayHomeSaveLives,1435,,,,
2020-04-07 08:26:12+00:00,-1,his is what The nation actually wants to hear      meeting the  Corona crisis head on  with  Ts  Testing Tracing Treatment Team Work Tracking ,1436,,,,
2020-04-07 08:25:52+00:00,0,                                                                                                 lockdownextension      ExtendTheLockdown  COVID      Corona  WorldHealthDay  India            ,1437,,,,
2020-04-07 08:24:21+00:00,0,                                                                                                                               TuesdayThoughts  WorldHealthDay        daysLockdown  CoronaStopKaroNa  Corona  Covid     Coronafighters,1438,,,,
2020-04-07 08:23:55+00:00,-1, T plan announced by CM  ArvindKejriwal Testing Tracing Treatment Teamwork Tracking amp  Monitoring Road map presented for  Delhi is what is need of the hour  For every expected figure of  corona infected ppl there is plan of taking over hospitals  hotels  Dharmshala for isolation ,1439,,,,
2020-04-07 08:23:33+00:00,-1,   Isolate them in their churches     Don t let them out of there     Just give them basic essentials   Food  Once they are infected and they start suffering  LET THEM SUFFER  DON T PROVIDE ANY MEDICAL ASSISTANCE   corona  covid     coronavirus  delhi  CoronaVillains    ,1440,,,,
2020-04-07 08:23:23+00:00,-1,It is d difference between us    China between being attacking  amp,1441, defensive. #China gave #Covid_19 to world but #America can't dare 2 threat China. They r threatening #India 4 medicine. It is d reminder for us to b powerful &amp, self dependent. Ã Â¤ÂµÃ Â¥ÂÃ Â¤Â° Ã Â¤Â­Ã Â¥ÂÃ Â¤ÂÃ Â¥ÂÃ Â¤Â¯Ã Â¤Â¾ Ã Â¤ÂµÃ Â¤Â¸Ã Â¥ÂÃ Â¤ÂÃ Â¤Â§Ã Â¤Â°Ã Â¤Â¾Ã Â¥Â¤ #CoronaWar #Corona,,
2020-04-07 08:22:07+00:00,-1,  T from  is what we need to fight  Corona Lets do it together ,1442,,,,
2020-04-07 08:21:56+00:00,0,hank you healthcare workers     immunity  stayhomestaysafe  lockdown  quarantine  quarantinelife  lockdown      coronavirus  corona  immunesupport  immunesystem  immunebooster  flattenthecurve  stayhome  healthministryindia  worldhealthday  thankyou  thankyounurses,1443,,,,
2020-04-07 08:21:14+00:00,0,                                                                                        corona  HUNGERCARES,1444,,,,
2020-04-07 08:18:51+00:00,-1,Debunking the WhatsApp hate videos on  Corona and  Muslims    we need more such stories and more visibility for them    it is horrible and horrifying to see these video s that are demonizing a particular community    Beware of These   Fake News Stories,1445,,,,
2020-04-07 08:18:20+00:00,0,                                                                                                                                                                                                                                                                                                           Corona  Covid    Quarantine         Isolation                                                                                                                                              ,1446,,,,
2020-04-07 08:18:19+00:00,0,                                                    CoronaUpdatesInIndia  corona  COVID    coronasongs  doctorsinging  PunjabCoronavirusUpdate,1447,,,,
2020-04-07 08:18:11+00:00,0,                                                                                                                                                                                                                                                                                                                  corona           ,1448,,,,
2020-04-07 08:14:43+00:00,0,                                                                                                                                                                                                     Covid     coronavirus  corona,1449,,,,
2020-04-07 08:14:06+00:00,1,May I suggest my dear friends across the world to observe one day fast on    Apr      and pray to  SaveTheWorldFromCOVID    Covid  COVID    Corona  CoronaOutbreak  WorldHealthDay,1450,,,,
2020-04-07 08:13:23+00:00,0,News channels should give discounts on cost of advertisement bandwidth to businesses which arrange PPE kits for the doctors   Corona,1451,,,,
2020-04-07 08:12:12+00:00,0,Congress President Mrs Sonia Gandhi writes to PM Mr Modi                                                                                                                                                                                                                                                      Corona ,1452,,,,
2020-04-07 08:12:02+00:00,0, Corona                                                                                                                                                                                                                                                                                                                                     ,1453,,,,
2020-04-07 08:11:07+00:00,-1,Males account for    per cent deaths due to  Covid    while females    per cent   said    per cent deaths have been reported among people above    years   Covid   india  CoronaWarriors  Corona,1454,,,,
2020-04-07 08:11:06+00:00,0,Mrs Sonia Gandhi    Corona                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,1455,,,,
2020-04-07 08:09:54+00:00,1,his  WorldHealthDay lets salute the health care workers worldwide including doctors   technicians   sanitation workers  amp  extend our support to nurses  amp  midwives   The nation is safe because of you all    Corona  HealthcareHeroes ,1456,,,,
2020-04-07 08:08:00+00:00,-1,Let us pay tributes to all those who sacrificed   liberation of Shri Ram Janmabhoomi on this  hanumanjayanti      Recite  HanumanChalisa    times for smooth  amp,1457, timely construction of temple &amp, also freedom of Bharat Mata from the clutches of the deadly #Corona #virus #pandemic.,,
2020-04-07 08:06:25+00:00,1,        Lessons   Learnings from Taiwan      TaiwanCanHelp  Covid     COVID    Corona  Coronaindia  CoronaVirus  Covid   india  Lockdown    healthy,1458,,,,
2020-04-07 08:06:09+00:00,1,eachers prepare Lesson Plans for effective   successful teaching learning  Sir has prepared  T Plan to defeat  Corona Testing Tracing Treatment Teamwork Tracking  amp,1459, Monitoring Not 1 or 2 3 steps ahead of Corona #StayHomeSaveLives @ipathak25,,,
2020-04-07 08:05:08+00:00,0,Congress President Mrs Sonia Gandhi writes to PM Mr Modi                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      Corona ,1460,,,,
2020-04-07 08:04:03+00:00,-1,Listen Mr   don t threat us  We all Indians are on the same stage of the issue of our nation   hydroxychloriquine  Corona,1461,,,,
2020-04-07 08:04:02+00:00,1,CM  s Delhi s  Corona PLAN Will test like South Korea    lakh rapid anti bodies random tests to be done in hotspots Plan to handle   k ACTIVE cases  k hospital beds marked Hotels to be taken over one by one Less serious cases to be admitted in hotels,1462,,,,
2020-04-07 08:03:34+00:00,-1, CoronaVirusUpdate in India as on April   Active cases       Cured Discharged      Migrated    Death      Total        coronaupdatesindia  Corona  Covid   india  COVID  outbreak,1463,,,,
2020-04-07 08:01:43+00:00,0,Mrs Sonia Gandhi writes to PM Mr Modi                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  Corona ,1464,,,,
2020-04-07 08:01:35+00:00,0,                                                                                                                                                                  World Health Day  Covid     Corona ,1465,,,,
2020-04-07 08:01:32+00:00,1, On this  WorldHealthDay  Let us all show our appreciation and celebrate the undying spirit of healthcare workers all around the world                Corona  COVID       doctors  worldhealthorganization  healthday  health  worldhealthday  healthday      who  pharmacy  chemists,1466,,,,
2020-04-07 08:01:01+00:00,0,                                                                                                                                                                                                                                                                                                                        CoronaInPakistan  Covid     Retaliation  WorldHealthDay      TuesdayThoughts  lockdown  Corona  StayAtHome,1467,,,,
2020-04-07 08:00:27+00:00,1,What will Delhi Govt do if number of  corona patient reaches to               Hospital beds        patients will be accommodated in Hotels        patients will be accommodated in banquet halls Hotels and banquet halls will be equipped with all medical facilities  ,1468,,,,
2020-04-07 08:00:12+00:00,1,What will Delhi Govt do if number of  corona patient reaches to               Hospital beds        patients will be accommodated in Hotels        patients will be accommodated in banquet halls Hotels and banquet halls will be equipped with all medical facilities ,1469,,,,
2020-04-07 07:59:48+00:00,1,hank you  for coming with  T plan to defeat  Corona  Such detailed information to citizens gives us confidence that our govts are working on right direction to save lives ,1470,,,,
2020-04-07 07:59:27+00:00,0,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   Corona                                                                                                                                  ,1471,,,,
2020-04-07 07:59:27+00:00,-1,States start demand for  package  from Centre  Next   Bihar  Odisha  Bengal Then Tamil Nadu  Maharashtra  Jharkhand      TamilNadu  Covid     Covid   india  Corona ,1472,,,,
2020-04-07 07:57:00+00:00,0, Corona                                                                               lockdown                                                                                                                                                                                    StayAtHome  HealthyAtHome                                                           ,1473,,,,
2020-04-07 07:54:32+00:00,0,Mann karega bahar jaane ka Magar khi jaane ka naiii   Mann karega bahar jaane ka Magar khi jaane ka naiii   Bahar Corona hai mere dost Bahar  Corona hai mere dost Ghar k bahar nikal jaane ka naii    Corona  Covid   india  StayAtHome  lockdown  QuarantineAndChill,1474,,,,
2020-04-07 07:54:08+00:00,0,Mrs Sonia Gandhi                                                                                                                                    cr                                                                                                                                                                                                                                                                                                                                                          Corona                                                                                                                                                                                 ,1475,,,,
2020-04-07 07:53:41+00:00,0, Corona                                                                                                                                        st T Plan Testing  nd T Plan Tracing  rd T Plan Treatment  th T Plan Teamwork  th T Plan Tracking  amp  Monitoring   CoronaUpdatesInIndia  StayAtHome  lockdown  GharBaithoIndia,1476,,,,
2020-04-07 07:53:03+00:00,0, lifestyle  followers  pitampura  coronamemes  cbse  corona  followforfollowback  blogger  lockdown  covid     coronavirusitalianews  rohini  shalimarbaghdelhi  fashionblogger  fashion  teaching  tag  delhi  food     rAVWIDShU  igshid ad pt    zit,1477,,,,
2020-04-07 07:52:21+00:00,1,Must Say  after winning  DelhiElections     ArvindKejriwal seems to be a totally changed man  the way they are adopting new ideas from other states n countries to fight  Corona is commendable  more power to you  ,1478,,,,
2020-04-07 07:51:33+00:00,1,God bless  wishing you all the best for your speedy recovery  CoronavirusLockdown  Corona  CoronaUK  CoronaWarriors,1479,,,,
2020-04-07 07:50:18+00:00,0,                                                                                                                                                                                                                                                                                                                                                       CAA         Corona                                                                                                   CAA                                                                                                                                                                                      ,1480,,,,
2020-04-07 07:50:14+00:00,0, delhi k    saal k manmohan sing ne  Corona ko maat dekr thik hue  SaluteCOVID  Fighters   ,1481,,,,
2020-04-07 07:49:51+00:00,1,Over and above the      beds in govt amd     in pvt hospitals  at a time when Delhi has     patients  If numbers cross        GTB Hospital will be dedicated fully to  corona treatment  In a similar fashion we have plans fo hoti        potential active patients       n ,1482,,,,
2020-04-07 07:49:42+00:00,-1,How a begger  threat us   hydroxychloriquine  Corona,1483,,,,
2020-04-07 07:49:33+00:00,1,Support Corona Virus Relief Fund on   VMware  VmInclusion  cybersmart  VMinclusionTaara  Covid     Corona  CoronaVirus  donation  CoronaFunds  homelessness  refugees  migrants  wageworkers  vulnerable  humanity  fundraising  virus relief fund     at New Delhi                            ,1484,,,,
2020-04-07 07:48:35+00:00,0, Corona                                                         T                                                                                                                                                                                         ,1485,,,,
2020-04-07 07:47:54+00:00,-1, T plan announced by CM  ArvindKejriwal Testing Tracing Treatment Teamwork Tracking amp  Monitoring Road map presented for  Delhi is what is need of the hour  For every expected figure of  corona infected ppl there is plan of taking over hospitals  hotels  Dharmshala for isolation ,1486,,,,
2020-04-07 07:47:06+00:00,1,  Ts of  to fight  Corona Testing Tracing Treatment Team Work Tracking Amazing work ,1487,,,,
2020-04-07 07:46:50+00:00,1,For all the nature lovers What a beautiful proof of the saying  Nature heals  restores and comforts itself    Thanks to  corona possitive effects     surviving      fightagainstcorona     q hpxAbH   mxE  BktFgV Upbh cqelaM o   igshid d s c p v  b,1488,,,,
2020-04-07 07:46:31+00:00,1,Building walls of solidarity for the  HeroesWhoCare with another   lakh masks donated to    Corona  Coronarelief,1489,,,,
2020-04-07 07:46:23+00:00,0,I am available at                          due to  corona pandemic I can t move out otherwise I ll surely  switch to other  network  ,1490,,,,
2020-04-07 07:45:32+00:00,-1,World Health Day is marked by threats and bullying among nations to force the poorer ones to give in  This is so without giving medicos to have a say  Doctors are main stake holders in this  They are being shunned in times of  Corona  Hydroxychloroquine  Covid     choronavirus,1491,,,,
2020-04-07 07:43:55+00:00,1,Congress Prez Mrs Sonia Gandhi writes to PM Mr Modi   In your call yesterday u very kindly asked me   convey   u any suggestions our party has to meet grave challenge of  Corona  In this spirit  I write to u  I hope this letter finds you safe  amp  well during these challenging times ,1492,,,,
2020-04-07 07:42:58+00:00,1,On this World Health Day  we urge you to stay at home and follow  SocialDistancing to stay safe and secure from COVID      SimpoloCeramics  WorldHealthDay  Corona  Covid    IndiaFightsCorona  HomeInteriors  BuildingMaterials  HomeDecor  OutdoorTiles,1493,,,,
2020-04-07 07:42:34+00:00,1, WorldHealthDay This  World Health Day   let us all thank all the health care professionals for working day and night to contain and eradicate the COVID     AnuNagar  AnuNagarOfficial  Lockdown    daysLockdown    daysChallenge  HealthyLifeStyle  SelfLove  SelfCare  Corona  Care,1494,,,,
2020-04-07 07:41:47+00:00,1, Delhi cancer hospital shut for  sanitizan after     Medical staff members test  positive for  Covid         CoronaOutbreak  Corona  CoronavirusLockdown  CoronaVirusUpdates  coronavirus  COVID    ,1495,,,,
2020-04-07 07:41:20+00:00,0,We have formed a   step plan after talking to experts  that how will we control  Coronavirus in Delhi  This is a   T plan   CM     Testing  Extensive rapid testing in  corona hotspots to start with govt ordering   lakh testing kits  ,1496,,,,
2020-04-07 07:41:16+00:00,-1, has you internet has gone for isolation or lockdown amidst the  Corona    Why the hell there are challenges on your network always  ,1497,,,,
2020-04-07 07:40:14+00:00,1,Kudos to    Plan for even        active  corona patients is ready   Delhi  CoronaOutbreak,1498,,,,
2020-04-07 07:40:05+00:00,0,                                                                   Hydroxycloroquine  Hydroxychloroquine  hydroxychloriquine  StayHome  lockdowneffect  Corona  retaliation  Covid  India  ModiVideoMessage ,1499,,,,
2020-04-07 07:37:56+00:00,1,Keep fighting there  BorisJohnson  The  fraternity  indeed all Oxinians  are praying for your speedy recovery  wishing you to emerge victorious  return to    DowningStreet soon to press yourself into vanquishing  Corona from UK  amp  from the world  India prays for you ,1500,,,,
2020-04-07 07:37:53+00:00,1, Easy Dance Step              Follow karo       danceawesome  dancechallenge  Dance  DanceMoms  DanceGavinDance  dancementorlisa  CoronaOutbreak  Corona  CoronaStopKaroNa  CoronaVirusUpdate  Day   FolloMe  Day   DanceParty  Danceindia  day oflockdown  learndance,1501,,,,
2020-04-07 07:37:33+00:00,0, UK                                                                                                                                                                                                                                                                           ukprimeminister  BorisJohnsonCoronavirus  Covid     Hydroxychloroquine  TuesdayThoughts  Corona,1502,,,,
2020-04-07 07:37:16+00:00,0, StayHomeIndia  Covid     pandemic  Hydroxychloroquine  Corona  COVID  FirstTweet,1503,,,,
2020-04-07 07:36:52+00:00,-1, When you Died in china due to  corona and reborn in italy   CoronaVirusUpdate,1504,,,,
2020-04-07 07:36:51+00:00,1,Couldn   t have said any better    Corona  CONVID    QuaratineLife,1505,,,,
2020-04-07 07:35:25+00:00,0, Corona                                                                                                                                                                                                                                                                                                                                                                                                              ,1506,,,,
2020-04-07 07:35:05+00:00,-1,With the virus plaguing the world  don t begin to panic  Observe self hygiene  follow the basic precautionary measures and stay healthy   WorldHealthDay  BIS  IndianStandard  IndianStandards  corona  coronavirus  quarantine  lockdown  India  indiafightscorona,1507,,,,
2020-04-07 07:34:58+00:00,0, Lucknow                                                                                                                                                             corona                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,1508,,,,
2020-04-07 07:34:45+00:00,-1,CM  unveils a five point programme to fight corona virus as the battle against the pandemic enters into a critical phase     Testing  Extensive rapid testing in  corona hotspots to start with govt ordering   lakh testing kits   Covid   ,1509,,,,
2020-04-07 07:34:19+00:00,1,Under the guidance of  SoniaGandhi the govts of    and  are doing a fantastic job in fighting  Corona  Suggest stagewise exempt small vendors n craftsmen to enable them earn daily bread Compassion with care ,1510,,,,
2020-04-07 07:33:57+00:00,-1,he nation will never forget the sacrifices by the Doctors  Medical Staff  Police  Administration  etc   Corona  CoronaWarriors  Coronaindia  COVID    WeAreAllInThisTogether,1511,,,,
2020-04-07 07:33:15+00:00,1,  am     Pls ensure  SocialDistancing while distributing ration  banking  otherwise Rana Pratap Bagh   Delhi                           Corona  CoronavirusLockdown  coronavirusinindia  coronavirus  India,1512,,,,
2020-04-07 07:33:08+00:00,0, Lucknow                                                                                                                                  corona                                                                                                                                                                                                                                                                                                                                                                                                                    lokdown  News India,1513,,,,
2020-04-07 07:31:39+00:00,1,here s no clear evidence of  Hydroxychloroquine being effective in  Covid    but if it is useful then it will be a wrong step   Corona  CoronaOutbreak  COVID,1514,,,,
2020-04-07 07:31:35+00:00,0, Lucknow                                              TablighiJamat                                                                                                                                                                                                                                                                                                                                                                            corona                                                                                                                   ,1515,,,,
2020-04-07 07:30:37+00:00,1,Easy Dance Step              Follow karo   Dance  dancers  dancechallenge  danceawesome  DanceParty  DanceMoms  foryourpage  tranding  Twitter Masters  Day   dance     viralvideo  danceon  Danceindia  dancewithus  dancesikho  danceleaderjhope  Corona  Coronafighters,1516,,,,
2020-04-07 07:29:52+00:00,0, Covid     Hydroxychloroquine  TuesdayThoughts  Corona              ,1517,,,,
2020-04-07 07:29:21+00:00,1,  am     Please ensure  SocialDistancing at banks  Rana Pratap Bagh   Delhi                        Corona  CoronavirusLockdown  coronavirusinindia  coronavirus  India,1518,,,,
2020-04-07 07:28:59+00:00,1,It   s World Health Day  Today  we celebrate the work of Doctors   Nurse by showing our appreciation for their bravery  courage   resolve in the global COVID    response  Tell us who your Favourite Doctor or Nurse  Bouquet          Corona  WorldHealthDay  AxisInstitutes,1519,,,,
2020-04-07 07:28:48+00:00,1,  am     Please ensure  SocialDistancing while distributing ration  Rana Pratap Bagh   Delhi                        Corona  CoronavirusLockdown  coronavirusinindia  coronavirus  India,1520,,,,
2020-04-07 07:28:25+00:00,1,  am     Please ensure  SocialDistancing while distributing ration  Rana Pratap Bagh   Delhi                        Corona  CoronavirusLockdown  coronavirusinindia  coronavirus  India,1521,,,,
2020-04-07 07:26:47+00:00,0, Covid     WWERaw  TuesdayThoughts  Corona  Hydroxycloroquine             ,1522,,,,
2020-04-07 07:25:14+00:00,0,And when you get to know the fact that End of lockdown doesn   t mean end of  Corona,1523,,,,
2020-04-07 07:25:01+00:00,0, Corona                                                                                                                                                                                                    BhilwaraModel    Lockdown    CoronaUpdatesOnTV ,1524,,,,
2020-04-07 07:23:47+00:00,0,                                                                                                                                                                   Coronaindia  corona  CoronaWarriors,1525,,,,
2020-04-07 07:21:35+00:00,1,Security tips for safely working from home   Protegent  OnlineSafety  DigitalSecurity  CyberSecurity  CyberSafety  InternetSecurity  Surfsafe  Security  OnlineSecurity  Unistal  UnistalSystems  WorkFromHome  Lockdown  Corona  Covid    WFH,1526,,,,
2020-04-07 07:18:04+00:00,0,On  WorldHealthDay today  we thank our doctors  nurses  amp  all health workers  who have been fighting this battle against  corona in India  amp  world over  Their selfless service  sacrifices  amp  treating patients putting their own lives at risk is a great service to humanity ,1527,,,,
2020-04-07 07:17:43+00:00,0,BREAKING NEWS   CORONA                                            GoM                                                                                                                                                                                                                                                                                                                                                                                                 ,1528,,,,
2020-04-07 07:16:59+00:00,0,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  MyMuslimFriends  Corona  Tab,1529,,,,
2020-04-07 07:13:49+00:00,-1,                                                      TablighiJamat               Indians                                   Covid     corona They are silent  Terrorists They kill us  India silently ,1530,,,,
2020-04-07 07:13:04+00:00,0,                                                                                                                                                                                                                                                            covid     corona      ,1531,,,,
2020-04-07 07:12:33+00:00,1,eal Heroes who support others despite their own personal fears  security   comfort  Let us pledge to  Salute these people by adhering to  lockdown restrictions and stay safe   WorldHealthDay      AlfaBeta  Covid     StayAtHome  StayHomeSaveLives  COVID  Corona  StayHomeIndia,1532,,,,
2020-04-07 07:11:53+00:00,0,                                                                                                                                                                                                                                               UttarPradesh  Corona  Lockdown  MigrantWorkers  QuarantineCentre                                                                                                                                                                   ,1533,,,,
2020-04-07 07:11:16+00:00,0,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Corona  Lockdown  ,1534,,,,
2020-04-07 07:10:10+00:00,0, NEWS                                                                    CM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      Himachal  Corona ,1535,,,,
2020-04-07 07:07:01+00:00,0,                                                                                                                                                                                                             Covid   india                                                                                                      Corona                                                                                                  nurses  Doctors  HealthcareHeroes                                                                                             IndiaFightCorona     at Gyan Khand  ,1536,,,,
2020-04-07 07:05:48+00:00,-1,   year old woman suffered from asthma  had high fever and cough  Coronaindia  Covid     corona ,1537,,,,
2020-04-07 07:05:46+00:00,0,                                                                                                                                                                           UPPolice  corona,1538,,,,
2020-04-07 07:03:03+00:00,-1, CoronaVirus Fashion year       Thread   Covid     corona  CoronaWarriors  COVID  outbreak  CoronaVirusUpdate  COVID      COVID  COVID    Covid  Out,1539,,,,
2020-04-07 07:02:30+00:00,0,Inko hamesha yehi lagta h ki  corona inka kucchh nahi bigad payega aur rahi baat galiyo ki to sarkaar kyu nahi kada kadam utha rahi h bas diya batti jalane se kucchh nahi hoga hum ghar se bahar nikle to lathi dande khaye aur ye galat kare to hospital me inka ilaj chalta h,1540,,,,
